OTU,Kingdom,Phylum,Class,Order,Family,Genus
taxa_OTU_2685,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2686,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2687,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2688,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
taxa_OTU_2689,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2690,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2691,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2692,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2693,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2694,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2695,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV
taxa_OTU_2696,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2697,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2698,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2699,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2700,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2701,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2702,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2703,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2704,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2705,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2706,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2707,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2708,Bacteria,Proteobacteria,NA,NA,NA,NA
taxa_OTU_2709,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2710,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2711,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2712,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2713,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2714,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2715,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2716,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2717,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2718,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_2719,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2720,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2721,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2722,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Enterorhabdus
taxa_OTU_2723,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2724,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2725,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2726,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2727,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus
taxa_OTU_2728,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2729,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2730,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2731,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2732,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2733,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2734,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2735,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_2736,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
taxa_OTU_2737,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2738,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum
taxa_OTU_2739,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_2740,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Enterorhabdus
taxa_OTU_2741,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2742,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2743,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2744,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2745,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2746,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2747,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2748,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2749,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2750,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2751,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Marvinbryantia
taxa_OTU_2752,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2753,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2754,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
taxa_OTU_2755,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ercella
taxa_OTU_2756,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV
taxa_OTU_2757,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2758,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2759,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2760,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2761,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_2762,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2763,Bacteria,Bacteroidetes,NA,NA,NA,NA
taxa_OTU_2764,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2765,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2766,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Odoribacter
taxa_OTU_2767,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2768,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2769,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2770,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2771,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella
taxa_OTU_2772,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium_XlVb
taxa_OTU_2773,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2774,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2775,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2776,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2777,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2778,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,Parvibacter
taxa_OTU_2779,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lactonifactor
taxa_OTU_2780,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2781,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2782,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor
taxa_OTU_2783,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,NA
taxa_OTU_2784,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2785,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2786,Bacteria,Candidatus_Saccharibacteria,NA,NA,NA,NA
taxa_OTU_2787,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2788,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2789,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2790,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2791,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium_IV
taxa_OTU_2792,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2793,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2794,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor
taxa_OTU_2795,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2796,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2797,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus
taxa_OTU_2798,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2799,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2800,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2801,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_2802,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2803,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
taxa_OTU_2804,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2805,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2806,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2807,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2808,Bacteria,Firmicutes,Clostridia,Clostridiales,Christensenellaceae,Christensenella
taxa_OTU_2809,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2810,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_2811,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2812,Bacteria,Proteobacteria,Betaproteobacteria,NA,NA,NA
taxa_OTU_2813,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2814,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2815,Bacteria,Firmicutes,Clostridia,NA,NA,NA
taxa_OTU_2816,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2817,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2818,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2819,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2820,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2821,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2822,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella
taxa_OTU_2823,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
taxa_OTU_2824,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2825,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_2826,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2827,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
taxa_OTU_2828,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Escherichia/Shigella
taxa_OTU_2829,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2830,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2831,Bacteria,Firmicutes,Bacilli,Lactobacillales,NA,NA
taxa_OTU_2832,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Romboutsia
taxa_OTU_2833,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2834,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Acetatifactor
taxa_OTU_2835,Bacteria,Proteobacteria,Deltaproteobacteria,NA,NA,NA
taxa_OTU_2836,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2837,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2838,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2839,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2840,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2841,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2842,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae_1,Clostridium_sensu_stricto
taxa_OTU_2843,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2844,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_2845,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2846,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2847,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2848,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2849,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2850,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Hungatella
taxa_OTU_2851,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2852,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2853,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2854,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2855,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2856,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Sutterellaceae,Parasutterella
taxa_OTU_2857,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2858,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2859,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2860,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2861,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2862,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2863,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2864,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_2865,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2866,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2867,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2868,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2869,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2870,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2871,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2872,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2873,Bacteria,Proteobacteria,Deltaproteobacteria,NA,NA,NA
taxa_OTU_2874,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2875,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2876,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2877,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2878,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2879,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2880,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2881,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2882,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2883,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2884,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2885,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2886,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2887,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2888,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2889,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2890,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2891,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2892,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2893,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2894,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2895,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2896,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2897,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2898,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2899,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2900,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2901,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2902,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2903,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2904,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2905,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2906,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2907,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2908,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2909,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2910,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2911,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2912,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2913,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2914,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2915,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2916,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2917,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2918,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lactonifactor
taxa_OTU_2919,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2920,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2921,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2922,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2923,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2924,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2925,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2926,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2927,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2928,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_2929,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2930,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2931,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2932,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2933,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2934,Bacteria,Firmicutes,NA,NA,NA,NA
taxa_OTU_2935,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,NA
taxa_OTU_2936,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Sporobacter
taxa_OTU_2937,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2938,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2939,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2940,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2941,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2942,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2943,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2944,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2945,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2946,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2947,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2948,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerotruncus
taxa_OTU_2949,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2950,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2951,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2952,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2953,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2954,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_2955,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2956,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2957,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2958,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor
taxa_OTU_2959,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2960,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2961,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_2962,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2963,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2964,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Acetanaerobacterium
taxa_OTU_2965,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2966,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,NA
taxa_OTU_2967,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2968,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2969,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2970,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2971,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter
taxa_OTU_2972,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2973,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2974,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_2975,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2976,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Alistipes
taxa_OTU_2977,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2978,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2979,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2980,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2981,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2982,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Barnesiella
taxa_OTU_2983,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2984,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2985,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2986,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2987,Bacteria,Firmicutes,Clostridia,Clostridiales,NA,NA
taxa_OTU_2988,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2989,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2990,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_2991,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2992,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2993,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_2994,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2995,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2996,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2997,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_2998,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,NA
taxa_OTU_2999,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3000,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3001,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3002,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3003,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3004,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3005,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_3006,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,NA
taxa_OTU_3007,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3008,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3009,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3010,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_3011,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3012,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3013,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3014,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3015,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Allobaculum
taxa_OTU_3016,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3017,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,NA
taxa_OTU_3018,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3019,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3020,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3021,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3022,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3023,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,NA
taxa_OTU_3024,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3025,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
taxa_OTU_3026,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3027,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium
taxa_OTU_3028,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales_Incertae_Sedis_XIII,Anaerovorax
taxa_OTU_3029,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Shuttleworthia
taxa_OTU_3030,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3031,Bacteria,NA,NA,NA,NA,NA
taxa_OTU_3032,Bacteria,NA,NA,NA,NA,NA
